date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:07	60734/60734	---M--	200	added ('OK')	image/jpeg	etag:%22602a561d-10b61%22	https://templates.hibootstrap.com/maxon/default/assets/img/main-slider/slider-offer-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/main-slider/slider-offer-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:07	180276/180276	---M--	200	added ('OK')	image/jpeg	etag:%22602a562e-2e2ce%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-overview-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-overview-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:07	162931/162931	---M--	200	added ('OK')	image/jpeg	etag:%22602a562e-29d03%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-overview-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/products/products-overview-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:07	114925/114925	---M--	200	added ('OK')	image/jpeg	etag:%22602a5636-1eeae%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-5.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-5.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:08	115453/115453	---M--	200	added ('OK')	image/jpeg	etag:%22602a5635-1e3f5%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-6.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:08	32865/32865	---M--	200	added ('OK')	image/jpeg	etag:%22602a5638-8950%22	https://templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-6.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:08	26142/26142	---M--	200	added ('OK')	image/jpeg	etag:%22602a5638-6f0c%22	https://templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-7.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-7.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:08	38023/38023	---M--	200	added ('OK')	image/jpeg	etag:%22602a5639-9f72%22	https://templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-8.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-8.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:09	32223/32223	---M--	200	added ('OK')	image/jpeg	etag:%22602a5639-87bf%22	https://templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-9.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/trending-products/trending-products-9.jpg	(from https://templates.hibootstrap.com/maxon/default/index-2.html)
20:41:09	23540/23540	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-5bf4%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-1.jpg	(from https://templates.hibootstrap.com/maxon/default/about.html)
20:41:09	24087/24087	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-5e17%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-2.jpg	(from https://templates.hibootstrap.com/maxon/default/about.html)
20:41:10	28620/28620	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-6fcc%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-3.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-3.jpg	(from https://templates.hibootstrap.com/maxon/default/about.html)
20:41:10	28865/28865	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-70c1%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-4.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-4.jpg	(from https://templates.hibootstrap.com/maxon/default/team.html)
20:41:10	22928/22928	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-5990%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-5.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-5.jpg	(from https://templates.hibootstrap.com/maxon/default/team.html)
20:41:10	29113/29113	---M--	200	added ('OK')	image/jpeg	etag:%22602a5632-71b9%22	https://templates.hibootstrap.com/maxon/default/assets/img/team/team-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/team/team-6.jpg	(from https://templates.hibootstrap.com/maxon/default/team.html)
20:41:11	89509/89509	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-15da5%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-1.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:11	105622/105622	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-19c96%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-2.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:11	52816/52816	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-ce8f%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-3.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-3.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:11	71339/71339	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-116ab%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-4.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-4.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:11	49422/49422	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-c10e%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-5.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-5.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:12	58512/58512	---M--	200	added ('OK')	image/jpeg	etag:%22602a5617-e490%22	https://templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/gallery/gallery-6.jpg	(from https://templates.hibootstrap.com/maxon/default/gallery.html)
20:41:12	22390/22390	---M--	200	added ('OK')	image/png	etag:%22602a55f9-5776%22	https://templates.hibootstrap.com/maxon/default/assets/img/404.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/404.png	(from https://templates.hibootstrap.com/maxon/default/error-404.html)
20:41:13	44185/44185	---M--	200	added ('OK')	image/png	etag:%22602a562f-b434%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-1.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-1.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:13	40391/40391	---M--	200	added ('OK')	image/png	etag:%22602a562f-be6c%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-2.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-2.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:13	31447/31447	---M--	200	added ('OK')	image/png	etag:%22602a562f-9a21%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-3.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-3.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:13	37273/37273	---M--	200	added ('OK')	image/png	etag:%22602a5630-9538%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-4.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-4.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:13	42254/42254	---M--	200	added ('OK')	image/png	etag:%22602a5630-b96d%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-5.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-5.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:14	23624/23624	---M--	200	added ('OK')	image/png	etag:%22602a5630-690d%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-6.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-6.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:14	38641/38641	---M--	200	added ('OK')	image/png	etag:%22602a5630-ad93%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-7.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-7.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:14	17857/17857	---M--	200	added ('OK')	image/png	etag:%22602a5631-4a20%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-8.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-8.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:14	22066/22066	---M--	200	added ('OK')	image/png	etag:%22602a5631-64ad%22	https://templates.hibootstrap.com/maxon/default/assets/img/shop/shop-9.png	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/shop/shop-9.png	(from https://templates.hibootstrap.com/maxon/default/shop.html)
20:41:15	154544/154544	---M--	200	added ('OK')	image/jpeg	etag:%22602a5613-25bb0%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-4.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-4.jpg	(from https://templates.hibootstrap.com/maxon/default/blog.html)
20:41:15	82419/82419	---M--	200	added ('OK')	image/jpeg	etag:%22602a5613-141f3%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-5.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-5.jpg	(from https://templates.hibootstrap.com/maxon/default/blog.html)
20:41:15	61332/61332	---M--	200	added ('OK')	image/jpeg	etag:%22602a5613-ef94%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-6.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-6.jpg	(from https://templates.hibootstrap.com/maxon/default/blog.html)
20:41:16	94672/94672	---M--	200	added ('OK')	image/jpeg	etag:%22602a55f9-171d0%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog-details-1.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/blog-details-1.jpg	(from https://templates.hibootstrap.com/maxon/default/blog-details.html)
20:41:16	139244/139244	---M--	200	added ('OK')	image/jpeg	etag:%22602a55fa-21fec%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog-details-2.jpg	G:/xampp/htdocs/magwin/templates.hibootstrap.com/maxon/default/assets/img/blog-details-2.jpg	(from https://templates.hibootstrap.com/maxon/default/blog-details.html)
